7.5,3,"[0.8630524902343749, -14.61084423828125, 4.990981079101562]","[5.7525634765625, 3.0517578125, -2.1209716796875]"
7.6,3,"[2.46347021484375, -7.22761572265625, 19.60960595703125]","[1.251220703125, 15.2435302734375, 8.9111328125]"
7.7,3,"[19.600628295898435, -19.60960595703125, 19.47015295410156]","[-13.214111328125, 160.0799560546875, 65.0787353515625]"
7.8,3,"[0.5290834960937499, -14.934040039062499, 1.7464543457031247]","[-10.4217529296875, -11.9476318359375, -9.4146728515625]"
7.9,3,"[-0.48539221191406245, -6.199374267578125, -0.14603662109374999]","[8.9263916015625, -13.763427734375, 0.091552734375]"
8,3,"[-2.3874593505859374, -12.630372192382811, 19.55873254394531]","[7.0037841796875, 7.32421875, 3.0364990234375]"
8.1,3,"[-2.09478759765625, -6.416633666992187, 10.001713012695312]","[-10.9710693359375, 21.636962890625, -0.274658203125]"
8.2,3,"[0.9384648437499999, 0.06942724609374999, 1.4316376953124998]","[1.2664794921875, 19.744873046875, 1.3580322265625]"
8.3,3,"[2.197132934570312, -9.2457939453125, 19.60960595703125]","[60.7757568359375, 201.507568359375, -5.1727294921875]"
8.4,3,"[1.2275455322265625, -7.215046997070312, 8.538952758789062]","[-12.939453125, -23.0255126953125, -9.2926025390625]"
8.5,3,"[1.4035076904296875, -15.892255737304685, -4.506187377929687]","[13.7176513671875, -2.8076171875, -4.5928955078125]"
8.6,3,"[-1.8092979736328123, -7.383827026367187, 10.876137207031249]","[4.3182373046875, -7.1868896484375, -1.2359619140625]"
8.7,3,"[1.9565316162109374, -8.2738125, -3.419291870117187]","[-10.833740234375, -49.7894287109375, 0.762939453125]"
8.8,3,"[-10.019069824218748, -19.60960595703125, 19.60960595703125]","[36.4990234375, 242.1112060546875, 23.74267578125]"
8.9,3,"[-0.07541235351562499, -2.269552734375, -4.874271484375]","[-20.965576171875, 62.896728515625, 2.716064453125]"
9,3,"[3.9190483398437497, -19.60960595703125, -2.4580836181640624]","[-1.64794921875, 30.09033203125, 0.701904296875]"
9.1,3,"[-0.0664346923828125, -15.027407714843749, -9.89457958984375]","[6.866455078125, 72.32666015625, -4.57763671875]"
9.2,3,"[1.91284033203125, -10.821074218749999, 19.60960595703125]","[11.9476318359375, 121.185302734375, -1.373291015625]"
9.3,3,"[0.8145731201171874, -9.65996337890625, -0.05087341308593749]","[-30.6854248046875, 68.939208984375, -9.4451904296875]"
9.4,3,"[-0.5643956298828124, -7.0145458984374995, 19.60960595703125]","[17.608642578125, -58.5784912109375, -5.584716796875]"
9.5,3,"[0.8540748291015624, -8.368377197265625, 14.567751464843749]","[5.1422119140625, 16.8304443359375, -4.6234130859375]"
9.6,3,"[-0.8061939697265624, -18.69029345703125, 9.901761718749999]","[-18.707275390625, 110.748291015625, -7.110595703125]"
9.7,3,"[1.238917236328125, -3.571313598632812, 18.169589111328122]","[-3.5247802734375, -1.5106201171875, -16.9525146484375]"
9.8,3,"[-5.052627685546875, -1.7518409423828123, 6.511796874999999]","[-10.8489990234375, -17.120361328125, 26.9775390625]"
9.9,3,"[-2.953650512695312, -8.703543212890624, 11.48901220703125]","[8.2550048828125, 117.0501708984375, 1.129150390625]"
10,3,"[13.038556518554687, -0.9929293212890624, 19.47015295410156]","[22.9034423828125, -84.28955078125, 10.009765625]"
10.1,3,"[-4.782100830078124, 15.107009643554687, 18.82435986328125]","[16.2506103515625, -46.8902587890625, 10.3302001953125]"
10.2,3,"[9.849691284179686, -19.60960595703125, -19.60002978515625]","[-62.01171875, -209.7930908203125, -58.1512451171875]"
10.3,3,"[6.710502441406249, -11.274745361328124, 10.876137207031249]","[-36.0260009765625, 183.013916015625, -19.6075439453125]"
10.4,3,"[-3.798747680664062, 12.724936889648436, 0.22563854980468748]","[4.974365234375, -78.06396484375, 1.3580322265625]"
10.5,3,"[1.7805694580078124, 3.86159130859375, 12.389770874023437]","[-33.355712890625, 210.9527587890625, -43.182373046875]"
10.6,3,"[-9.272726928710936, -10.676234619140624, -9.947847045898436]","[144.2718505859375, -202.0111083984375, -18.3563232421875]"
10.7,3,"[6.416633666992187, -7.7920113525390615, 19.60960595703125]","[-62.7899169921875, -12.0391845703125, 8.026123046875]"
10.8,3,"[-3.1882667236328124, -19.60960595703125, -19.493494873046874]","[-39.61181640625, -205.9173583984375, -22.9644775390625]"
10.9,3,"[3.6269750976562496, -2.057081420898437, 19.582074462890624]","[6.378173828125, -30.517578125, 4.7149658203125]"
11,3,"[-2.6172874755859374, -0.9642008056640624, 19.60960595703125]","[46.478271484375, -303.52783203125, 2.227783203125]"
11.1,3,"[2.301872314453125, -19.60960595703125, 12.982895019531249]","[-4.2877197265625, -30.1513671875, -16.632080078125]"
11.2,3,"[0.32259729003906246, -12.54418664550781, 19.47015295410156]","[39.0472412109375, 115.8599853515625, -25.115966796875]"
11.3,3,"[6.157478515625, -11.558439453124999, -19.461175292968747]","[-37.994384765625, -175.018310546875, -0.732421875]"
11.4,3,"[3.5958525390625, -7.957200317382812, -19.600628295898435]","[-34.332275390625, -49.041748046875, 9.552001953125]"
11.5,3,"[5.566748413085937, -16.545230957031247, -19.60002978515625]","[-12.2833251953125, 54.3670654296875, -13.0462646484375]"
11.6,3,"[-11.007211059570311, -17.92419970703125, -19.60002978515625]","[7.3699951171875, -196.6705322265625, 27.1759033203125]"
11.7,3,"[-17.774572021484374, -8.033809692382812, 19.60960595703125]","[123.382568359375, 476.5777587890625, -29.0374755859375]"
11.8,3,"[-0.72539501953125, -0.8660450439453125, -19.579680419921875]","[-0.18310546875, -93.3837890625, -5.2490234375]"
11.9,3,"[-1.284404052734375, -16.185526000976562, 5.353080078124999]","[23.1781005859375, -120.635986328125, -4.2877197265625]"
12,3,"[-2.349753173828125, -11.31664111328125, 18.99673095703125]","[15.0299072265625, -0.5035400390625, -2.0294189453125]"
12.1,3,"[-1.521414306640625, -19.60900744628906, 19.571301269531247]","[43.243408203125, -88.2415771484375, -18.951416015625]"
12.2,3,"[4.129125610351562, -19.5784833984375, 19.60960595703125]","[-3.5858154296875, 44.0216064453125, 7.1868896484375]"
12.3,3,"[3.8717659912109372, -19.60960595703125, 5.68106396484375]","[61.70654296875, -43.88427734375, 7.354736328125]"
12.4,3,"[-3.5114625244140623, -7.882984985351562, 18.18754443359375]","[6.8359375, 115.0360107421875, 1.251220703125]"
12.5,3,"[0.15202172851562498, 4.7641455078125, 2.8902083740234374]","[11.505126953125, -88.226318359375, 30.2276611328125]"
12.6,3,"[-14.93344152832031, -9.613279541015624, 19.60960595703125]","[8.026123046875, -113.800048828125, -36.4227294921875]"
